date,year,month,team,customer,product,category,quantity,revenue,cost,profit
2025-05-01,2025,5,유통1팀,주식회사 협신,BW-100 225G,유통소비재(BEX),200,2000000,1761449,238551
2025-05-01,2025,5,유통3팀,크레텍웰딩주식회사(CRETEC),BW-100 225G,유통소비재(BEX),200,2000000,1754980,245020
2025-05-01,2025,5,유통2팀,(주)동신툴피아,BW-100 450G,유통소비재(BEX),96,1824000,1564056,259944
2025-05-01,2025,5,유통1팀,(주)씨엔모드,BW-100 450G,유통소비재(BEX),48,936000,785367,150633
2025-05-01,2025,5,유통1팀,대영무역상사(DY),BW-100 450G,유통소비재(BEX),24,456000,391668,64332
2025-05-01,2025,5,유통3팀,범우하이텍,BW-100 450G,유통소비재(BEX),192,3648000,3133628,514372
2025-05-01,2025,5,유통1팀,에이원케미칼,BW-100 450G,유통소비재(BEX),24,456000,533102,-77102
2025-05-01,2025,5,유통1팀,주식회사 협신,BW-100 450G,유통소비재(BEX),120,2280000,1965893,314107
2025-05-01,2025,5,유통2팀,행복나래 주식회사,BW-100 450G,유통소비재(BEX),2,40000,32751,7249
2025-05-01,2025,5,유통2팀,(주)엔투비,GC100A 20L,GC100X(BEX),6,286200,139458,146742
2025-05-01,2025,5,유통2팀,신우환경화학(주),GC100A 20L,GC100X(BEX),2,80000,45204,34796
2025-05-01,2025,5,유통2팀,온라인판매(쿠팡),GC100A 20L,GC100X(BEX),2,127273,49137,78136
2025-05-01,2025,5,유통2팀,온라인판매(에스에스지닷컴),GC100A 475ml,GC100X(BEX),21,100228,56948,43280
2025-05-01,2025,5,유통2팀,(주)제너시스,베지아쿠아 475ml흰색,GC100X(BEX),360,1080000,683915,396085
2025-05-01,2025,5,유통2팀,(주)햅스토어,베지아쿠아 475ml흰색,GC100X(BEX),192,537984,361592,176392
2025-05-01,2025,5,유통2팀,(주)현대그린푸드,베지아쿠아 475ml흰색,GC100X(BEX),81,320679,160344,160335
2025-05-01,2025,5,영업지원팀,범우화학공업(주)시화,베지아쿠아 475ml흰색,GC100X(BEX),570,1995000,1112423,882577
2025-05-01,2025,5,유통2팀,온라인판매(네이버스토어팜),베지아쿠아 475ml흰색,GC100X(BEX),7,43591,15178,28413
2025-05-01,2025,5,유통2팀,온라인판매(아내의식탁),베지아쿠아 475ml흰색,GC100X(BEX),1,3825,1968,1857
2025-05-01,2025,5,유통2팀,온라인판매(에스에스지닷컴),베지아쿠아 475ml흰색,GC100X(BEX),1,6227,2167,4060
2025-05-01,2025,5,유통2팀,제이에스바이오랩,베지아쿠아 475ml흰색,GC100X(BEX),9,31500,17473,14027
2025-05-01,2025,5,유통2팀,쿠팡 주식회사,베지아쿠아 475ml흰색,GC100X(BEX),2112,8168732,4164773,4003959
2025-05-01,2025,5,유통2팀,(주)현대그린푸드,베지아쿠아1000ml흰색,GC100X(BEX),1,5733,3675,2058
2025-05-01,2025,5,유통2팀,온라인판매(네이버스토어팜),베지아쿠아1000ml흰색,GC100X(BEX),9,68318,34451,33867
2025-05-01,2025,5,유통2팀,온라인판매(아내의식탁),베지아쿠아1000ml흰색,GC100X(BEX),2,14175,7571,6604
2025-05-01,2025,5,유통2팀,온채널,베지아쿠아1000ml흰색,GC100X(BEX),1,9046,3951,5095
2025-05-01,2025,5,유통2팀,제이에스바이오랩,베지아쿠아1000ml흰색,GC100X(BEX),177,1026600,651188,375412
2025-05-01,2025,5,유통2팀,쿠팡 주식회사,베지아쿠아1000ml흰색,GC100X(BEX),480,2524364,1744333,780031
2025-05-01,2025,5,유통2팀,(주)이랜드이츠,크린에이스 1L,GC100X(BEX),480,888000,924048,-36048
2025-05-01,2025,5,유통2팀,(주)이랜드이츠,크린에이스 20L,GC100X(BEX),20,640000,452957,187043
2025-05-01,2025,5,영업지원팀,범우화학공업(주)시화,GC-124,GC100X(BEX),14.92,480000,1313080,-833080
2025-05-01,2025,5,유통2팀,(주)이랜드이츠,분무기(475ml용),유종없음,120,48000,31745,16255
2025-06-01,2025,6,유통1팀,(주)청솔케미칼,D-5000,세정유(상),100,450000,630805,-180805
2025-06-01,2025,6,유통2팀,(주)동신툴피아,P-ST(PL),방청유(상),2,350000,267953,82047
2025-06-01,2025,6,유통2팀,(주)서브원,P-ST(PL),방청유(상),1,175000,133976,41024
2025-06-01,2025,6,유통1팀,(주)청솔케미칼,P-ST(PL),방청유(상),22,3850000,2935323,914677
2025-06-01,2025,6,유통1팀,(주)태영케미칼,P-ST(PL),방청유(상),3,525000,417717,107283
2025-06-01,2025,6,유통3팀,범우하이텍,P-ST(PL),방청유(상),20,3500000,2646771,853229
2025-06-01,2025,6,유통1팀,에이원케미칼,P-ST(PL),방청유(상),2,350000,362020,-12020
2025-06-01,2025,6,유통1팀,웅케미칼,P-ST(PL),방청유(상),2,350000,278479,71521
2025-06-01,2025,6,유통3팀,크레텍웰딩주식회사(CRETEC),P-ST(PL),방청유(상),5,875000,661692,213308
2025-06-01,2025,6,유통2팀,(주)덕수케미칼,WD-40 1GALLON,방청유(상),12,372000,354144,17856
2025-06-01,2025,6,유통2팀,(주)동신툴피아,WD-40 1GALLON,방청유(상),4,124000,118047,5953
2025-06-01,2025,6,유통2팀,(주)서브원,WD-40 1GALLON,방청유(상),4,124000,118047,5953
2025-06-01,2025,6,유통3팀,대왕종합상사 주식회사,WD-40 1GALLON,방청유(상),8,248000,235617,12383
2025-06-01,2025,6,유통1팀,웅케미칼,WD-40 1GALLON,방청유(상),4,124000,121777,2223
2025-06-01,2025,6,유통1팀,주식회사 계룡,WD-40 1GALLON,방청유(상),20,620000,608886,11114
2025-06-01,2025,6,유통3팀,크레텍웰딩주식회사(CRETEC),WD-40 1GALLON,방청유(상),20,620000,584437,35563
2025-06-01,2025,6,유통2팀,(개인판매)네이버 스토어팜 WD-40,ABSOL TAP-408,기타유제(상),1,4091,2543,1548
2025-06-01,2025,6,유통2팀,(주)동신툴피아,ABSOL TAP-408,기타유제(상),384,960000,910500,49500
2025-06-01,2025,6,유통3팀,영일상사,ABSOL TAP-408,기타유제(상),60,150000,140861,9139
2025-06-01,2025,6,유통3팀,크레텍웰딩주식회사(CRETEC),ABSOL TAP-408,기타유제(상),96,240000,225378,14622
2025-06-01,2025,6,유통3팀,크레텍웰딩주식회사(CRETEC),ABSOL TAP-408(20L),기타유제(상),2,104000,94304,9696
2025-06-01,2025,6,유통3팀,영일상사,ABSOL TAP-702(480ML),기타유제(상),48,168000,155847,12153
2025-06-01,2025,6,유통3팀,크레텍웰딩주식회사(CRETEC),ABSOL TAP-702(480ML),기타유제(상),12,42000,38961,3039
2025-06-01,2025,6,영업지원팀,범우화학공업(주)양산,DCHA,기타유제(상),240,102384000,108433849,-6049849
2025-06-01,2025,6,유통2팀,(주) 경인양행,MIKROCOUNT DUO,기타유제(상),20,164000,78831,85169
2025-06-01,2025,6,유통2팀,네오텍,MIKROCOUNT DUO,기타유제(상),40,340000,158964,181036
2025-06-01,2025,6,유통2팀,범우화학공업(주)양산,MIKROCOUNT DUO,기타유제(상),280,1260000,991293,268707
2025-06-01,2025,6,유통2팀,주식회사비아이티범우연구소,MIKROCOUNT DUO,기타유제(상),200,900000,708066,191934
2025-06-01,2025,6,유통2팀,(주)노루오토코팅,SANI CHECK BF,기타유제(상),10,97000,75162,21838
2025-06-01,2025,6,유통2팀,(주)미유테크,SANI CHECK BF,기타유제(상),10,95000,74946,20054
2025-06-01,2025,6,유통2팀,삼지화성(주),SANI CHECK BF,기타유제(상),30,285000,224837,60163
2025-06-01,2025,6,유통2팀,선우과학상사,SANI CHECK BF,기타유제(상),160,1248000,1169630,78370
2025-06-01,2025,6,유통2팀,일광이화학상사,SANI CHECK BF,기타유제(상),20,180000,148806,31194
2025-06-01,2025,6,유통2팀,좋은날아카데미,SANI CHECK BF,기타유제(상),40,272000,288071,-16071
2025-06-01,2025,6,유통2팀,하나종합상사,SANI CHECK BF,기타유제(상),20,170000,147721,22279
2025-06-01,2025,6,유통2팀,(개인판매)네이버 스토어팜 WD-40,SPECIALIST(P),기타유제(상),1,13636,11783,1853
2025-06-01,2025,6,유통3팀,(주) 성광종합상사,SPECIALIST(P),기타유제(상),24,192000,267749,-75749
2025-06-01,2025,6,유통2팀,(주)동신툴피아,SPECIALIST(P),기타유제(상),6,48000,67030,-19030
2025-06-01,2025,6,유통2팀,(주)에스엔더블유,SPECIALIST(P),기타유제(상),30,240000,335149,-95149
2025-06-01,2025,6,유통1팀,대영무역상사(DY),SPECIALIST(P),기타유제(상),132,1056000,1471320,-415320
2025-06-01,2025,6,유통3팀,에이치제이(HJ)테이프,SPECIALIST(P),기타유제(상),18,144000,200810,-56810
2025-06-01,2025,6,유통3팀,크레텍웰딩주식회사(CRETEC),SPECIALIST(P),기타유제(상),150,1200000,1664512,-464512
2025-06-01,2025,6,유통2팀,행복나래 주식회사,SPECIALIST(P),기타유제(상),1,8500,11226,-2726
2025-06-01,2025,6,유통2팀,(개인판매)네이버 스토어팜 WD-40,SPECIALIST(Specialist 11oz Silicone 6ct),기타유제(상),2,29090,19505,9585
2025-06-01,2025,6,유통3팀,(주) 성광종합상사,SPECIALIST(Specialist 11oz Silicone 6ct),기타유제(상),18,162000,164399,-2399
2025-06-01,2025,6,유통3팀,(주)대왕상사,SPECIALIST(Specialist 11oz Silicone 6ct),기타유제(상),42,378000,383601,-5601
2025-06-01,2025,6,유통2팀,(주)덕수케미칼,SPECIALIST(Specialist 11oz Silicone 6ct),기타유제(상),60,540000,549047,-9047
2025-06-01,2025,6,유통1팀,(주)부광케이씨,SPECIALIST(Specialist 11oz Silicone 6ct),기타유제(상),12,108000,109468,-1468
2025-06-01,2025,6,유통2팀,(주)에스엔더블유,SPECIALIST(Specialist 11oz Silicone 6ct),기타유제(상),30,270000,274524,-4524
2025-06-01,2025,6,유통1팀,(주)일신비츠온,SPECIALIST(Specialist 11oz Silicone 6ct),기타유제(상),6,54000,54734,-734
2025-06-01,2025,6,유통1팀,대영무역상사(DY),SPECIALIST(Specialist 11oz Silicone 6ct),기타유제(상),138,1242000,1258883,-16883
2025-06-01,2025,6,유통3팀,에이치제이(HJ)테이프,SPECIALIST(Specialist 11oz Silicone 6ct),기타유제(상),18,162000,164399,-2399
2025-06-01,2025,6,유통1팀,주식회사 계룡,SPECIALIST(Specialist 11oz Silicone 6ct),기타유제(상),30,270000,282644,-12644
2025-06-01,2025,6,유통3팀,주식회사 협신,SPECIALIST(Specialist 11oz Silicone 6ct),기타유제(상),18,162000,164399,-2399
2025-06-01,2025,6,유통3팀,크레텍웰딩주식회사(CRETEC),SPECIALIST(Specialist 11oz Silicone 6ct),기타유제(상),24,216000,217597,-1597
2025-06-01,2025,6,유통2팀,행복나래 주식회사,SPECIALIST(Specialist 11oz Silicone 6ct),기타유제(상),2,19000,18409,591
2025-06-01,2025,6,유통2팀,(개인판매)네이버 스토어팜 WD-40,SPECIALIST(white lithium grease 10oz 6ct CARB),기타유제(상),2,29090,21343,7747
2025-06-01,2025,6,유통2팀,(주)덕수케미칼,SPECIALIST(white lithium grease 10oz 6ct CARB),기타유제(상),60,540000,604192,-64192
2025-06-01,2025,6,유통1팀,(주)부광케이씨,SPECIALIST(white lithium grease 10oz 6ct CARB),기타유제(상),12,108000,120497,-12497
2025-06-01,2025,6,유통2팀,(주)에스엔더블유,SPECIALIST(white lithium grease 10oz 6ct CARB),기타유제(상),30,270000,302097,-32097
2025-06-01,2025,6,유통1팀,(주)일신비츠온,SPECIALIST(white lithium grease 10oz 6ct CARB),기타유제(상),6,54000,60249,-6249
2025-06-01,2025,6,유통1팀,대영무역상사(DY),SPECIALIST(white lithium grease 10oz 6ct CARB),기타유제(상),54,486000,542238,-56238
2025-06-01,2025,6,유통3팀,에이치제이(HJ)테이프,SPECIALIST(white lithium grease 10oz 6ct CARB),기타유제(상),6,54000,60315,-6315
2025-06-01,2025,6,유통1팀,주식회사 계룡,SPECIALIST(white lithium grease 10oz 6ct CARB),기타유제(상),12,108000,124086,-16086
2025-06-01,2025,6,유통2팀,케미코,SPECIALIST(white lithium grease 10oz 6ct CARB),기타유제(상),24,216000,241677,-25677
2025-06-01,2025,6,유통3팀,크레텍웰딩주식회사(CRETEC),SPECIALIST(white lithium grease 10oz 6ct CARB),기타유제(상),24,216000,239655,-23655
2025-06-01,2025,6,유통3팀,(주) 성광종합상사,WD-40 450ML(SS)/I,기타유제(상),408,1754400,1306773,447627
2025-06-01,2025,6,유통3팀,(주)대왕상사,WD-40 450ML(SS)/I,기타유제(상),2016,8668800,6456992,2211808
2025-06-01,2025,6,유통2팀,(주)동신툴피아,WD-40 450ML(SS)/I,기타유제(상),1248,7017600,5240660,1776940
2025-06-01,2025,6,유통1팀,(주)부광케이씨,WD-40 450ML(SS)/I,기타유제(상),240,1032000,767425,264575
2025-06-01,2025,6,유통1팀,(주)씨엔모드,WD-40 450ML(SS)/I,기타유제(상),72,313200,230608,82592
2025-06-01,2025,6,유통3팀,(주)케이비원,WD-40 450ML(SS)/I,기타유제(상),384,1651200,1217641,433559
2025-06-01,2025,6,유통1팀,대명상사,WD-40 450ML(SS)/I,기타유제(상),216,928800,721549,207251
2025-06-01,2025,6,유통1팀,대성접착테이프,WD-40 450ML(SS)/I,기타유제(상),96,412800,320688,92112
2025-06-01,2025,6,유통1팀,대영무역상사(DY),WD-40 450ML(SS)/I,기타유제(상),1008,4334400,3223184,1111216
2025-06-01,2025,6,유통3팀,대왕종합상사 주식회사,WD-40 450ML(SS)/I,기타유제(상),408,1754400,1306773,447627
2025-06-01,2025,6,유통3팀,범우화인켐 주식회사,WD-40 450ML(SS)/I,기타유제(상),576,2419200,1820755,598445
2025-06-01,2025,6,영업지원팀,범우화학공업(주)시화,WD-40 450ML(SS)/I,기타유제(상),216,907200,688095,219105
2025-06-01,2025,6,유통1팀,신성케미칼,WD-40 450ML(SS)/I,기타유제(상),120,546000,405018,140982
2025-06-01,2025,6,유통1팀,주식회사 계룡,WD-40 450ML(SS)/I,기타유제(상),120,516000,400860,115140
2025-06-01,2025,6,유통3팀,주식회사 재호종합상사,WD-40 450ML(SS)/I,기타유제(상),576,2476800,1826460,650340
2025-06-01,2025,6,유통3팀,천운상사,WD-40 450ML(SS)/I,기타유제(상),816,3508800,2613544,895256
2025-06-01,2025,6,유통3팀,크레텍웰딩주식회사(CRETEC),WD-40 450ML(SS)/I,기타유제(상),480,2064000,1522052,541948
2025-06-01,2025,6,유통2팀,(주)이랜드이츠,용기(475ml),기타유제(상),120,72000,48601,23399
2025-06-01,2025,6,유통1팀,대영무역상사(DY),WD-40 BIKE CLEANER,유통소비재(BEX)(상),24,192000,133748,58252
2025-06-01,2025,6,유통3팀,범우화인켐 주식회사,WD-40 BIKE CLEANER,유통소비재(BEX)(상),12,96000,66279,29721
2025-06-01,2025,6,유통2팀,쿠팡 주식회사,WD-40 BIKE CLEANER,유통소비재(BEX)(상),4,28800,22046,6754
2025-06-01,2025,6,유통3팀,크레텍웰딩주식회사(CRETEC),WD-40 BIKE CLEANER,유통소비재(BEX)(상),12,96000,66279,29721
2025-06-01,2025,6,유통2팀,(개인판매)네이버 스토어팜 WD-40,WD-40 BIKE(Dry),유통소비재(BEX)(상),1,10909,4942,5967
2025-06-01,2025,6,유통1팀,(주)씨엔모드,WD-40 BIKE(Dry),유통소비재(BEX)(상),240,1428000,1052616,375384
2025-06-01,2025,6,유통3팀,(주)엠비에스코퍼레이션,WD-40 BIKE(Dry),유통소비재(BEX)(상),300,1710000,1309970,400030
2025-06-01,2025,6,유통2팀,(주)이마트,WD-40 BIKE(Dry),유통소비재(BEX)(상),60,389160,267769,121391
2025-06-01,2025,6,유통1팀,대영무역상사(DY),WD-40 BIKE(Dry),유통소비재(BEX)(상),468,3510000,2128970,1381030
2025-06-01,2025,6,유통3팀,범우화인켐 주식회사,WD-40 BIKE(Dry),유통소비재(BEX)(상),12,90000,54031,35969
2025-06-01,2025,6,유통3팀,크레텍웰딩주식회사(CRETEC),WD-40 BIKE(Dry),유통소비재(BEX)(상),12,90000,54031,35969
2025-06-01,2025,6,유통2팀,(개인판매)네이버 스토어팜 WD-40,WD-40 BIKE(Wet),유통소비재(BEX)(상),2,21818,10172,11646
2025-06-01,2025,6,유통1팀,(주)씨엔모드,WD-40 BIKE(Wet),유통소비재(BEX)(상),36,248400,166669,81731
2025-06-01,2025,6,유통1팀,대영무역상사(DY),WD-40 BIKE(Wet),유통소비재(BEX)(상),24,180000,112628,67372
2025-06-01,2025,6,유통3팀,범우화인켐 주식회사,WD-40 BIKE(Wet),유통소비재(BEX)(상),12,90000,55757,34243
2025-06-01,2025,6,유통3팀,크레텍웰딩주식회사(CRETEC),WD-40 BIKE(Wet),유통소비재(BEX)(상),12,90000,55756,34244
2025-06-01,2025,6,유통3팀,(주)엠비에스코퍼레이션,WD-40 Bike Chain Lube,유통소비재(BEX)(상),264,1425600,1781716,-356116
2025-06-01,2025,6,유통3팀,크레텍웰딩주식회사(CRETEC),WD-40 Bike Chain Lube,유통소비재(BEX)(상),24,168000,164818,3182
2025-06-01,2025,6,유통2팀,(개인판매)네이버 스토어팜 WD-40,WD-40 Bike Degreaser,유통소비재(BEX)(상),1,15455,6446,9009
2025-06-01,2025,6,유통1팀,(주)씨엔모드,WD-40 Bike Degreaser,유통소비재(BEX)(상),24,168000,132147,35853
2025-06-01,2025,6,유통1팀,대영무역상사(DY),WD-40 Bike Degreaser,유통소비재(BEX)(상),108,756000,594658,161342
2025-06-01,2025,6,유통3팀,범우화인켐 주식회사,WD-40 Bike Degreaser,유통소비재(BEX)(상),12,84000,65552,18448
2025-06-01,2025,6,유통3팀,크레텍웰딩주식회사(CRETEC),WD-40 Bike Degreaser,유통소비재(BEX)(상),24,168000,131107,36893
2025-06-01,2025,6,영업지원팀,(주)범우 양산공장,CT-21 1 KG(수성),유통소비재(BEX),108,442800,470426,-27626
2025-06-01,2025,6,유통1팀,주식회사 계룡,CT-21 1 KG(수성),유통소비재(BEX),120,504000,540876,-36876
2025-06-01,2025,6,유통3팀,크레텍웰딩주식회사(CRETEC),CT-21 1 KG(수성),유통소비재(BEX),144,604800,625203,-20403
2025-06-01,2025,6,유통3팀,범우하이텍,CT-21 20 kg (수성),유통소비재(BEX),20,1300000,1462438,-162438
2025-06-01,2025,6,유통2팀,(개인판매)네이버 스토어팜 WD-40,WD-40 120ML,유통소비재(BEX),1,3818,1778,2040
2025-06-01,2025,6,유통2팀,(주)덕수케미칼,WD-40 120ML,유통소비재(BEX),200,390000,314986,75014
2025-06-01,2025,6,유통2팀,(주)동신툴피아,WD-40 120ML,유통소비재(BEX),580,1131000,913461,217539
2025-06-01,2025,6,유통1팀,(주)부광케이씨,WD-40 120ML,유통소비재(BEX),600,1170000,941261,228739
2025-06-01,2025,6,유통2팀,(주)서브원,WD-40 120ML,유통소비재(BEX),20,39000,31497,7503
2025-06-01,2025,6,유통1팀,(주)우리종합금속,WD-40 120ML,유통소비재(BEX),40,78000,83960,-5960
2025-06-01,2025,6,유통2팀,(주)이마트,WD-40 120ML,유통소비재(BEX),1480,3328520,2378827,949693
2025-06-01,2025,6,유통1팀,(주)일신비츠온,WD-40 120ML,유통소비재(BEX),400,780000,627509,152491
2025-06-01,2025,6,유통1팀,(주)청솔케미칼,WD-40 120ML,유통소비재(BEX),600,1170000,941262,228738
2025-06-01,2025,6,유통1팀,뉴천일연마 주식회사,WD-40 120ML,유통소비재(BEX),100,195000,163356,31644
2025-06-01,2025,6,유통1팀,대영무역상사(DY),WD-40 120ML,유통소비재(BEX),300,585000,470630,114370
2025-06-01,2025,6,유통1팀,에이원케미칼,WD-40 120ML,유통소비재(BEX),100,195000,209900,-14900
2025-06-01,2025,6,유통1팀,웅케미칼,WD-40 120ML,유통소비재(BEX),80,156000,130686,25314
2025-06-01,2025,6,유통3팀,크레텍웰딩주식회사(CRETEC),WD-40 120ML,유통소비재(BEX),300,585000,467002,117998
2025-06-01,2025,6,유통3팀,(주)대왕상사,WD-40 220ML,유통소비재(BEX),175,428750,341005,87745
2025-06-01,2025,6,유통1팀,(주)돌비웨이,WD-40 220ML,유통소비재(BEX),700,1750000,1365602,384398
2025-06-01,2025,6,유통2팀,(주)동신툴피아,WD-40 220ML,유통소비재(BEX),4305,10547250,8409142,2138108
2025-06-01,2025,6,영업지원팀,(주)범우 시화공장,WD-40 220ML,유통소비재(BEX),350,822500,676998,145502
2025-06-01,2025,6,유통1팀,(주)부광케이씨,WD-40 220ML,유통소비재(BEX),350,857500,680962,176538
2025-06-01,2025,6,유통2팀,(주)서브원,WD-40 220ML,유통소비재(BEX),363,889350,709064,180286
2025-06-01,2025,6,유통1팀,(주)씨엔모드,WD-40 220ML,유통소비재(BEX),400,1000000,780344,219656
2025-06-01,2025,6,유통1팀,(주)우리종합금속,WD-40 220ML,유통소비재(BEX),70,171500,182827,-11327
2025-06-01,2025,6,유통1팀,(주)일신비츠온,WD-40 220ML,유통소비재(BEX),280,686000,544768,141232
2025-06-01,2025,6,유통1팀,뉴천일연마 주식회사,WD-40 220ML,유통소비재(BEX),700,1715000,1418915,296085
2025-06-01,2025,6,유통1팀,대영무역상사(DY),WD-40 220ML,유통소비재(BEX),1050,2572500,2042882,529618
2025-06-01,2025,6,유통1팀,에이원케미칼,WD-40 220ML,유통소비재(BEX),525,1286250,1371202,-84952
2025-06-01,2025,6,유통3팀,영일상사,WD-40 220ML,유통소비재(BEX),175,428750,337821,90929
2025-06-01,2025,6,유통1팀,영진하이텍,WD-40 220ML,유통소비재(BEX),525,1286250,1021442,264808
2025-06-01,2025,6,유통1팀,주식회사 계룡,WD-40 220ML,유통소비재(BEX),140,343000,283784,59216
2025-06-01,2025,6,유통1팀,주식회사 영진하이테크,WD-40 220ML,유통소비재(BEX),175,428750,340480,88270
2025-06-01,2025,6,유통3팀,주식회사 재호종합상사,WD-40 220ML,유통소비재(BEX),210,514500,405386,109114
2025-06-01,2025,6,유통2팀,케미코,WD-40 220ML,유통소비재(BEX),35,85750,68367,17383
2025-06-01,2025,6,유통2팀,쿠팡 주식회사,WD-40 220ML,유통소비재(BEX),4480,11200000,8775239,2424761
2025-06-01,2025,6,유통1팀,태경플러스(주),WD-40 220ML,유통소비재(BEX),700,1925000,1384004,540996
2025-06-01,2025,6,유통2팀,행복나래 주식회사,WD-40 220ML,유통소비재(BEX),105,267750,206238,61512
2025-06-01,2025,6,유통3팀,(주) 성광종합상사,WD-40 360ML,유통소비재(BEX),1920,6624000,5237470,1386530
2025-06-01,2025,6,유통3팀,(주)대왕상사,WD-40 360ML,유통소비재(BEX),1920,6624000,5237469,1386531
2025-06-01,2025,6,유통2팀,(주)덕수케미칼,WD-40 360ML,유통소비재(BEX),1920,6624000,5250281,1373719
2025-06-01,2025,6,유통2팀,(주)동신툴피아,WD-40 360ML,유통소비재(BEX),10584,36514800,28942172,7572628
2025-06-01,2025,6,유통2팀,(주)백두종합상사,WD-40 360ML,유통소비재(BEX),3840,13248000,10500561,2747439
2025-06-01,2025,6,영업지원팀,(주)범우 시화공장,WD-40 360ML,유통소비재(BEX),1944,6512400,5272030,1240370
2025-06-01,2025,6,유통1팀,(주)부광케이씨,WD-40 360ML,유통소비재(BEX),1680,5796000,4575686,1220314
2025-06-01,2025,6,유통2팀,(주)서브원,WD-40 360ML,유통소비재(BEX),2946,10163700,8055900,2107800
2025-06-01,2025,6,유통1팀,(주)씨엔모드,WD-40 360ML,유통소비재(BEX),480,1680000,1309861,370139
2025-06-01,2025,6,유통1팀,(주)일신비츠온,WD-40 360ML,유통소비재(BEX),1200,4140000,3268346,871654
2025-06-01,2025,6,유통2팀,(주)제일종합상사웰딩,WD-40 360ML,유통소비재(BEX),1920,6624000,5250281,1373719
2025-06-01,2025,6,유통1팀,(주)청솔케미칼,WD-40 360ML,유통소비재(BEX),3840,13248000,10458707,2789293
2025-06-01,2025,6,유통3팀,(주)케이비원,WD-40 360ML,유통소비재(BEX),7680,26496000,20753110,5742890
2025-06-01,2025,6,유통1팀,뉴천일연마 주식회사,WD-40 360ML,유통소비재(BEX),1920,6624000,5449487,1174513
2025-06-01,2025,6,유통1팀,대명상사,WD-40 360ML,유통소비재(BEX),960,3312000,2724743,587257
2025-06-01,2025,6,유통1팀,대성접착테이프,WD-40 360ML,유통소비재(BEX),480,1656000,1362370,293630
2025-06-01,2025,6,유통1팀,대영무역상사(DY),WD-40 360ML,유통소비재(BEX),3360,11592000,9151369,2440631
2025-06-01,2025,6,유통3팀,대왕종합상사 주식회사,WD-40 360ML,유통소비재(BEX),7680,26496000,20949876,5546124
2025-06-01,2025,6,유통1팀,동진이코노(주),WD-40 360ML,유통소비재(BEX),3600,12420000,9805039,2614961
2025-06-01,2025,6,유통2팀,명선상사,WD-40 360ML,유통소비재(BEX),720,2484000,1968856,515144
2025-06-01,2025,6,유통3팀,범우하이텍,WD-40 360ML,유통소비재(BEX),11520,39744000,31129666,8614334
2025-06-01,2025,6,유통3팀,범우화인켐 주식회사,WD-40 360ML,유통소비재(BEX),528,1768800,1421552,347248
2025-06-01,2025,6,영업지원팀,범우화학공업(주)시화,WD-40 360ML,유통소비재(BEX),432,1447200,1171563,275637
2025-06-01,2025,6,유통1팀,상도상사,WD-40 360ML,유통소비재(BEX),720,2484000,1961008,522992
2025-06-01,2025,6,유통2팀,상수산업,WD-40 360ML,유통소비재(BEX),1200,4140000,3281424,858576
2025-06-01,2025,6,유통2팀,상수상사,WD-40 360ML,유통소비재(BEX),1200,4140000,3281425,858575
2025-06-01,2025,6,유통1팀,아시아나항공(주),WD-40 360ML,유통소비재(BEX),216,874800,631002,243798
2025-06-01,2025,6,유통1팀,에이원케미칼,WD-40 360ML,유통소비재(BEX),3240,11178000,11864080,-686080
2025-06-01,2025,6,유통3팀,에이치제이(HJ)테이프,WD-40 360ML,유통소비재(BEX),2832,9770400,7725267,2045133
2025-06-01,2025,6,유통3팀,영일상사,WD-40 360ML,유통소비재(BEX),1920,6624000,5188279,1435721
2025-06-01,2025,6,유통1팀,영진하이텍,WD-40 360ML,유통소비재(BEX),360,1242000,980503,261497
2025-06-01,2025,6,유통1팀,웅케미칼,WD-40 360ML,유통소비재(BEX),360,1242000,1021778,220222
2025-06-01,2025,6,유통1팀,유선사,WD-40 360ML,유통소비재(BEX),1200,4140000,3268346,871654
2025-06-01,2025,6,유통1팀,주식회사 계룡,WD-40 360ML,유통소비재(BEX),4920,16974000,13964306,3009694
2025-06-01,2025,6,유통1팀,주식회사 동아티앤에스,WD-40 360ML,유통소비재(BEX),1200,4140000,3268346,871654
2025-06-01,2025,6,유통1팀,주식회사 럭키케미칼,WD-40 360ML,유통소비재(BEX),720,2484000,1961008,522992
2025-06-01,2025,6,유통1팀,주식회사 영진하이테크,WD-40 360ML,유통소비재(BEX),960,3312000,2614677,697323
2025-06-01,2025,6,유통3팀,주식회사 재호종합상사,WD-40 360ML,유통소비재(BEX),960,3312000,2594138,717862
2025-06-01,2025,6,유통2팀,주식회사 프로툴,WD-40 360ML,유통소비재(BEX),3840,13248000,10500561,2747439
2025-06-01,2025,6,유통2팀,주식회사 호계,WD-40 360ML,유통소비재(BEX),1920,6624000,5250281,1373719
2025-06-01,2025,6,유통1팀,지에스테크,WD-40 360ML,유통소비재(BEX),24,90000,69114,20886
2025-06-01,2025,6,유통1팀,창성종합포장상사,WD-40 360ML,유통소비재(BEX),120,450000,345574,104426
2025-06-01,2025,6,유통3팀,천운상사,WD-40 360ML,유통소비재(BEX),3840,13248000,10474939,2773061
2025-06-01,2025,6,유통2팀,케미코,WD-40 360ML,유통소비재(BEX),1848,6375600,5053396,1322204
2025-06-01,2025,6,유통2팀,코리아이플랫폼(주),WD-40 360ML,유통소비재(BEX),288,1005192,788797,216395
